layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
layer1.0.relu,23.47865662181676,22.0,0.9304137306954333,ResNet18,Object Classification,Supervised,PyTorch
layer1.1.relu,31.889501390890867,28.0,0.7213722381174787,ResNet18,Object Classification,Supervised,PyTorch
layer2.0.relu,46.26666726550598,52.0,0.7613993019605125,ResNet18,Object Classification,Supervised,PyTorch
layer2.1.relu,57.69377459643858,63.0,0.6609582735694481,ResNet18,Object Classification,Supervised,PyTorch
layer3.0.relu,75.26820019381972,101.0,0.7538120553683035,ResNet18,Object Classification,Supervised,PyTorch
layer3.1.relu,82.59953784934339,125.0,0.681452932377933,ResNet18,Object Classification,Supervised,PyTorch
layer4.0.relu,145.95945474566295,242.0,0.6863473396508614,ResNet18,Object Classification,Supervised,PyTorch
layer4.1.relu,63.78833603610606,163.0,0.7677451732639107,ResNet18,Object Classification,Supervised,PyTorch
layer1.0.relu,22.940767498789505,24.0,1.9968309341220756,ResNet50,Object Classification,Supervised,PyTorch
layer1.1.relu,34.92778410648454,35.0,1.7847688363878929,ResNet50,Object Classification,Supervised,PyTorch
layer1.2.relu,49.262876242799436,51.0,1.002126159970671,ResNet50,Object Classification,Supervised,PyTorch
layer2.0.relu,34.31399884815198,49.0,2.035619646367713,ResNet50,Object Classification,Supervised,PyTorch
layer2.1.relu,60.34087435699528,80.0,1.6961561046102485,ResNet50,Object Classification,Supervised,PyTorch
layer2.2.relu,87.15602619641919,115.0,0.8787553686252032,ResNet50,Object Classification,Supervised,PyTorch
layer2.3.relu,110.95092913747902,148.0,0.7836727949799095,ResNet50,Object Classification,Supervised,PyTorch
layer3.0.relu,74.44986337448981,129.0,1.5326430185234912,ResNet50,Object Classification,Supervised,PyTorch
layer3.1.relu,118.56840080760968,209.0,1.4247029045233401,ResNet50,Object Classification,Supervised,PyTorch
layer3.2.relu,151.3334485771336,275.0,1.2723152435619312,ResNet50,Object Classification,Supervised,PyTorch
layer3.3.relu,167.32104111816798,329.0,1.2849420914861582,ResNet50,Object Classification,Supervised,PyTorch
layer3.4.relu,185.72160196608812,385.0,0.7530320424781115,ResNet50,Object Classification,Supervised,PyTorch
layer3.5.relu,251.0281040103517,443.0,0.6884673980387884,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu,180.21562367038945,346.0,0.8783811817668747,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu,178.80468710438572,333.0,0.8765902337601865,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu,84.33184247850465,201.0,0.9646768509427096,ResNet50,Object Classification,Supervised,PyTorch
features.1,25.575725047851115,26.0,0.8550709840448825,AlexNet,Object Classification,Supervised,PyTorch
features.4,79.91840561271181,88.0,0.6574063289540037,AlexNet,Object Classification,Supervised,PyTorch
features.7,143.87689504846296,188.0,0.638824023427427,AlexNet,Object Classification,Supervised,PyTorch
features.9,97.050708405229,135.0,0.6589432982269834,AlexNet,Object Classification,Supervised,PyTorch
features.11,102.19949674309281,124.0,0.6288711242481146,AlexNet,Object Classification,Supervised,PyTorch
features.1.0.block.4,19.443282495708864,38.0,0.5743312985248464,ConvNeXt_Tiny,Object Classification,Supervised,PyTorch
features.3.0.block.4,11.831002411091662,16.0,0.7810266702888333,ConvNeXt_Tiny,Object Classification,Supervised,PyTorch
features.7.0.block.4,4.362779855908319,5.0,0.9582331395328784,ConvNeXt_Tiny,Object Classification,Supervised,PyTorch
features.1.1.block.4,3.666529337435011,11.0,1.2496961386105578,ConvNeXt_Tiny,Object Classification,Supervised,PyTorch
features.3.1.block.4,8.776325615506094,19.0,0.6123485344103069,ConvNeXt_Tiny,Object Classification,Supervised,PyTorch
features.7.1.block.4,4.010268823924041,4.0,1.1852163547896821,ConvNeXt_Tiny,Object Classification,Supervised,PyTorch
features.1.2.block.4,34.85460573442139,41.0,0.41407181616936267,ConvNeXt_Tiny,Object Classification,Supervised,PyTorch
features.3.2.block.4,23.022181184601784,20.0,0.42390725430647547,ConvNeXt_Tiny,Object Classification,Supervised,PyTorch
features.7.2.block.4,2.424181240903682,3.0,1.6934919212921686,ConvNeXt_Tiny,Object Classification,Supervised,PyTorch
features.5.0.block.4,12.219652423322051,10.0,0.4267462460995217,ConvNeXt_Tiny,Object Classification,Supervised,PyTorch
features.5.1.block.4,9.716700494097427,9.0,0.6876503382740269,ConvNeXt_Tiny,Object Classification,Supervised,PyTorch
features.5.2.block.4,9.499064191649918,9.0,0.7269711789089216,ConvNeXt_Tiny,Object Classification,Supervised,PyTorch
features.5.3.block.4,11.958392952543846,10.0,0.44790471278613037,ConvNeXt_Tiny,Object Classification,Supervised,PyTorch
features.5.4.block.4,11.051447785400695,10.0,0.5675806327166363,ConvNeXt_Tiny,Object Classification,Supervised,PyTorch
features.5.5.block.4,9.426863629744739,8.0,0.7584843023922956,ConvNeXt_Tiny,Object Classification,Supervised,PyTorch
features.5.6.block.4,7.523362384674218,7.0,0.949565002322471,ConvNeXt_Tiny,Object Classification,Supervised,PyTorch
features.5.7.block.4,6.4889686210832025,7.0,1.084854711465984,ConvNeXt_Tiny,Object Classification,Supervised,PyTorch
features.5.8.block.4,10.229269492426118,8.0,0.6654289916172428,ConvNeXt_Tiny,Object Classification,Supervised,PyTorch
blocks.0.layers.0.layers.window_attention.mlp_layer.2,15.241935880387047,40.0,0.7195569018180047,MaxViT,Object Classification,Supervised,PyTorch
blocks.0.layers.0.layers.grid_attention.mlp_layer.2,10.985204721069678,34.0,0.8116255826732051,MaxViT,Object Classification,Supervised,PyTorch
blocks.1.layers.0.layers.window_attention.mlp_layer.2,12.178114293044876,12.0,0.5099931425136025,MaxViT,Object Classification,Supervised,PyTorch
blocks.1.layers.0.layers.grid_attention.mlp_layer.2,4.125648005493978,8.0,1.0684434985120925,MaxViT,Object Classification,Supervised,PyTorch
blocks.1.layers.1.layers.window_attention.mlp_layer.2,12.813127390224574,12.0,0.4232650164480419,MaxViT,Object Classification,Supervised,PyTorch
blocks.1.layers.1.layers.grid_attention.mlp_layer.2,10.485236955043373,11.0,0.6055125973247365,MaxViT,Object Classification,Supervised,PyTorch
blocks.2.layers.0.layers.window_attention.mlp_layer.2,3.7616125121036754,3.0,0.45495350242423305,MaxViT,Object Classification,Supervised,PyTorch
blocks.2.layers.0.layers.grid_attention.mlp_layer.2,2.8354106229357248,3.0,1.0930908605384926,MaxViT,Object Classification,Supervised,PyTorch
blocks.2.layers.1.layers.window_attention.mlp_layer.2,3.801424220038113,3.0,0.3998363941942089,MaxViT,Object Classification,Supervised,PyTorch
blocks.2.layers.1.layers.grid_attention.mlp_layer.2,2.9163609977414438,3.0,1.0269989546716876,MaxViT,Object Classification,Supervised,PyTorch
blocks.2.layers.2.layers.window_attention.mlp_layer.2,3.8131115795859527,3.0,0.38846581594485363,MaxViT,Object Classification,Supervised,PyTorch
blocks.2.layers.2.layers.grid_attention.mlp_layer.2,2.9513007298947884,3.0,1.0088757782304676,MaxViT,Object Classification,Supervised,PyTorch
